window_index,split,n_samples,t_window,M_r0_c0,M_r0_c1,M_r0_c2,M_r1_c0,M_r1_c1,M_r1_c2,M_r2_c0,M_r2_c1,M_r2_c2,score_mean_-1,score_mean_0,score_mean_1
109,test,144,1463184000.0,0.9967003377138,0.0032984000709610976,1.2622152389054399e-06,0.00255224563061947,0.7112041821227097,0.2862435722466708,4.776250244495835e-05,0.5590802386159097,0.44087199888164524,0.33310011528228817,0.42452760693652686,0.24237227778118497
110,test,144,1463270400.0,0.9968683268800859,0.003130558564314897,1.1145555993351445e-06,0.0024298610897207206,0.7129927782902945,0.2845773606199848,4.387136369279156e-05,0.559619520606444,0.44033660802986313,0.33311401977783317,0.42524761915368453,0.2416383610684824
111,test,144,1463356800.0,0.9970277835547389,0.002971232283860245,9.841614009910523e-07,0.00231329867902486,0.7147715302455003,0.2829151710754748,4.029717018625016e-05,0.5601584896224212,0.43980121320739257,0.3331271264679833,0.42596708405059386,0.2409057894814228
112,test,144,1463443200.0,0.9971791392298567,0.0028199917549319073,8.690152114951399e-07,0.002202284393493072,0.7165405767972165,0.2812571388092903,3.701411160903519e-05,0.5606971584039121,0.4392658274844788,0.33313947924498627,0.42668590898535347,0.24017461176966023
113,test,144,1463529600.0,0.9973228037530871,0.002676428911803144,7.673351097120609e-07,0.002096556918388898,0.7183000502843625,0.2796033927972486,3.3998478871300214e-05,0.5612355385686346,0.4387304629524941,0.3331511197167825,0.4274040059216001,0.2394448743616175
114,test,144,1463616000.0,0.9974591663971484,0.002540156055623039,6.775472285186902e-07,0.001995867056942315,0.7200500768658363,0.27795405607722135,3.122849312258243e-05,0.5617736407023528,0.4381951308045247,0.33316208731573776,0.42812129120793746,0.23871662147632486
115,test,144,1463702400.0,0.9975885968779624,0.0024108048605447066,5.982614928771159e-07,0.0018999771825773408,0.7217907767993381,0.2763092460180846,2.868414866906699e-05,0.5623114744420127,0.43765984140931824,0.3331724194030697,0.4288376853672985,0.23798989522963193
116,test,144,1463788800.0,0.9977114463237424,0.0022880254260753026,5.282501823034164e-07,0.0018086607147572021,0.7235222647094073,0.2746690745758356,2.6347068665874412e-05,0.5628490485521948,0.4371246043791394,0.33318215136905516,0.4295531128958925,0.23726473573505244
117,test,144,1463875200.0,0.9978280481972789,0.0021714853737313782,4.6642898972647386e-07,0.0017217016175274141,0.7252446498450134,0.27303364853745926,2.420037254658311e-05,0.5633863709954225,0.4365894286320308,0.3331913167291176,0.4302675020713891,0.23654118119949327
118,test,144,1463961600.0,0.9979387191735758,0.002060868986137595,4.1184028669536004e-07,0.0016388939198638552,0.7269580363270357,0.27140306975310047,2.2228554236333122e-05,0.5639234489968196,0.4360543224489442,0.33319994721589197,0.4309807847699976,0.23581926801411046
119,test,144,1464048000.0,0.9980437599748986,0.0019558763867629433,3.636383384849111e-07,0.0015600412569598465,0.7286625233859572,0.269777435357083,2.0417370272200116e-05,0.5644602891035664,0.4355192935261613,0.3332080728673769,0.43169289629209545,0.2350990308405276
120,test,144,1464134400.0,0.9981434561652123,0.0018562227585453336,3.2107624236706283e-07,0.0014849564316130309,0.7303582055901001,0.26815683797828677,1.8753737025615317e-05,0.5649968972395804,0.43498434902339406,0.33321572211128364,0.43240377519607526,0.23438050269264107
121,test,144,1464220800.0,0.9982380789058983,0.001761637599713021,2.8349438860447086e-07,0.0014134609948997163,0.7320451730647191,0.2665413659403813,1.722563628694973e-05,0.5655332787557951,0.43444949560791796,0.33322292184569496,0.4331133631400757,0.2336637150142293
122,test,109,1464307200.0,0.9983278856745642,0.001671864015168812,2.50310266975854e-07,0.0013453848453509728,0.7337235117022621,0.264931103452387,1.582202853243504e-05,0.5660694384764005,0.4339147394950671,0.3332296975161492,0.4338216047312771,0.23294869775257368
